route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
42,042007L_04201_,042007L_04201__13,La Paz,1,,
42,042007L_04201_,042007L_04201__14,Actur-Rey Fernando,0,,
42,042007L_04201_,042007L_04201__15,La Paz,1,,
42,042007L_04201_,042007L_04201__16,Actur-Rey Fernando,0,,
42,042007L_04202_,042007L_04202__1,La Paz,1,,
42,042007L_04202_,042007L_04202__2,Actur-Rey Fernando,0,,
42,042007L_04202_,042007L_04202__3,La Paz,1,,
42,042007L_04202_,042007L_04202__4,Actur-Rey Fernando,0,,
42,042007L_04202_,042007L_04202__5,La Paz,1,,
42,042007L_04202_,042007L_04202__6,Actur-Rey Fernando,0,,
42,042007L_04202_,042007L_04202__7,La Paz,1,,
42,042007L_04202_,042007L_04202__8,Actur-Rey Fernando,0,,
42,042007L_04202_,042007L_04202__9,La Paz,1,,
42,042007L_04202_,042007L_04202__10,Actur-Rey Fernando,0,,
42,042007L_04202_,042007L_04202__11,La Paz,1,,
42,042007L_04202_,042007L_04202__12,Actur-Rey Fernando,0,,
42,042007L_04202_,042007L_04202__13,La Paz,1,,
42,042007L_04202_,042007L_04202__14,Actur-Rey Fernando,0,,
42,042007L_04202_,042007L_04202__15,La Paz,1,,
42,042007L_04202_,042007L_04202__16,Actur-Rey Fernando,0,,
42,042007L_04203_,042007L_04203__1,La Paz,1,,
42,042007L_04203_,042007L_04203__2,Actur-Rey Fernando,0,,
42,042007L_04203_,042007L_04203__3,La Paz,1,,
42,042007L_04203_,042007L_04203__4,Actur-Rey Fernando,0,,
42,042007L_04203_,042007L_04203__5,La Paz,1,,
42,042007L_04203_,042007L_04203__6,Actur-Rey Fernando,0,,
42,042007L_04203_,042007L_04203__7,La Paz,1,,
42,042007L_04203_,042007L_04203__8,Actur-Rey Fernando,0,,
42,042007L_04203_,042007L_04203__9,La Paz,1,,
42,042007L_04203_,042007L_04203__10,Actur-Rey Fernando,0,,
42,042007L_04203_,042007L_04203__11,La Paz,1,,
42,042007L_04203_,042007L_04203__12,Actur-Rey Fernando,0,,
42,042007L_04203_,042007L_04203__13,La Paz,1,,
42,042007L_04203_,042007L_04203__14,Actur-Rey Fernando,0,,
42,042007L_04203_,042007L_04203__15,La Paz,1,,
42,042007L_04203_,042007L_04203__16,Actur-Rey Fernando,0,,
42,042007L_04204_,042007L_04204__1,La Paz,1,,
42,042007L_04204_,042007L_04204__2,Actur-Rey Fernando,0,,
42,042007L_04204_,042007L_04204__3,La Paz,1,,
42,042007L_04204_,042007L_04204__4,Actur-Rey Fernando,0,,
42,042007L_04204_,042007L_04204__5,La Paz,1,,
42,042007L_04204_,042007L_04204__6,Actur-Rey Fernando,0,,
42,042007L_04204_,042007L_04204__7,La Paz,1,,
42,042007L_04204_,042007L_04204__8,Actur-Rey Fernando,0,,
42,042007L_04204_,042007L_04204__9,La Paz,1,,
42,042007L_04204_,042007L_04204__10,Actur-Rey Fernando,0,,
42,042007L_04204_,042007L_04204__11,La Paz,1,,
42,042007L_04204_,042007L_04204__12,Actur-Rey Fernando,0,,
42,042007L_04204_,042007L_04204__13,La Paz,1,,
42,042007L_04204_,042007L_04204__14,Actur-Rey Fernando,0,,
42,042007L_04204_,042007L_04204__15,La Paz,1,,
42,042007L_04204_,042007L_04204__16,Actur-Rey Fernando,0,,
42,042007L_04205_,042007L_04205__1,La Paz,1,,
42,042007L_04205_,042007L_04205__2,Actur-Rey Fernando,0,,
42,042007L_04205_,042007L_04205__3,La Paz,1,,
42,042007L_04205_,042007L_04205__4,Actur-Rey Fernando,0,,
42,042007L_04205_,042007L_04205__5,La Paz,1,,
42,042007L_04205_,042007L_04205__6,Actur-Rey Fernando,0,,
42,042007L_04205_,042007L_04205__7,La Paz,1,,
42,042007L_04205_,042007L_04205__8,Actur-Rey Fernando,0,,
42,042007L_04205_,042007L_04205__9,La Paz,1,,
42,042007L_04205_,042007L_04205__10,Actur-Rey Fernando,0,,
42,042007L_04205_,042007L_04205__11,La Paz,1,,
42,042007L_04205_,042007L_04205__12,Actur-Rey Fernando,0,,
42,042007L_04205_,042007L_04205__13,La Paz,1,,
42,042007L_04205_,042007L_04205__14,Actur-Rey Fernando,0,,
42,042007L_04205_,042007L_04205__15,La Paz,1,,
42,042007L_04205_,042007L_04205__16,Actur-Rey Fernando,0,,
42,042007L_04206_,042007L_04206__1,La Paz,1,,
42,042007L_04206_,042007L_04206__2,Actur-Rey Fernando,0,,
42,042007L_04206_,042007L_04206__3,La Paz,1,,
42,042007L_04206_,042007L_04206__4,Actur-Rey Fernando,0,,
42,042007L_04206_,042007L_04206__5,La Paz,1,,
42,042007L_04206_,042007L_04206__6,Actur-Rey Fernando,0,,
42,042007L_04206_,042007L_04206__7,La Paz,1,,
42,042007L_04206_,042007L_04206__8,Actur-Rey Fernando,0,,
42,042007L_04206_,042007L_04206__9,La Paz,1,,
42,042007L_04206_,042007L_04206__10,Actur-Rey Fernando,0,,
42,042007L_04206_,042007L_04206__11,La Paz,1,,
42,042007L_04206_,042007L_04206__12,Actur-Rey Fernando,0,,
42,042007L_04206_,042007L_04206__13,La Paz,1,,
42,042007L_04206_,042007L_04206__14,Actur-Rey Fernando,0,,
42,042007L_04206_,042007L_04206__15,La Paz,1,,
42,042007L_04206_,042007L_04206__16,Actur-Rey Fernando,0,,
42,042007L_04207_,042007L_04207__1,La Paz,1,,
42,042007L_04207_,042007L_04207__2,Actur-Rey Fernando,0,,
42,042007L_04207_,042007L_04207__3,La Paz,1,,
42,042007L_04207_,042007L_04207__4,Actur-Rey Fernando,0,,
42,042007L_04207_,042007L_04207__5,La Paz,1,,
42,042007L_04207_,042007L_04207__6,Actur-Rey Fernando,0,,
42,042007L_04207_,042007L_04207__7,La Paz,1,,
42,042007L_04207_,042007L_04207__8,Actur-Rey Fernando,0,,
42,042007L_04207_,042007L_04207__9,La Paz,1,,
42,042007L_04207_,042007L_04207__10,Actur-Rey Fernando,0,,
42,042007L_04207_,042007L_04207__11,La Paz,1,,
42,042007L_04207_,042007L_04207__12,Actur-Rey Fernando,0,,
42,042007L_04207_,042007L_04207__13,La Paz,1,,
42,042007L_04207_,042007L_04207__14,Actur-Rey Fernando,0,,
42,042007L_04207_,042007L_04207__15,La Paz,1,,
42,042007L_04207_,042007L_04207__16,Actur-Rey Fernando,0,,
42,042007L_04208_,042007L_04208__1,Actur-Rey Fernando,0,,
42,042007L_04208_,042007L_04208__2,La Paz,1,,
42,042007L_04208_,042007L_04208__3,Actur-Rey Fernando,0,,
42,042007L_04208_,042007L_04208__4,La Paz,1,,
42,042007L_04208_,042007L_04208__5,Actur-Rey Fernando,0,,
42,042007L_04208_,042007L_04208__6,La Paz,1,,
42,042007L_04208_,042007L_04208__7,Actur-Rey Fernando,0,,
42,042007L_04208_,042007L_04208__8,La Paz,1,,
42,042007L_04208_,042007L_04208__9,Actur-Rey Fernando,0,,
42,042007L_04208_,042007L_04208__10,La Paz,1,,
42,042007L_04208_,042007L_04208__11,Actur-Rey Fernando,0,,
42,042007L_04208_,042007L_04208__12,La Paz,1,,
42,042007L_04208_,042007L_04208__13,Actur-Rey Fernando,0,,
42,042007L_04208_,042007L_04208__14,La Paz,1,,
42,042007L_04208_,042007L_04208__15,Actur-Rey Fernando,0,,
42,042007L_04208_,042007L_04208__16,La Paz,1,,
42,042007L_04209_,042007L_04209__1,Actur-Rey Fernando,0,,
42,042007L_04209_,042007L_04209__2,La Paz,1,,
42,042007L_04209_,042007L_04209__3,Actur-Rey Fernando,0,,
42,042007L_04209_,042007L_04209__4,La Paz,1,,
42,042007L_04209_,042007L_04209__5,Actur-Rey Fernando,0,,
42,042007L_04209_,042007L_04209__6,La Paz,1,,
42,042007L_04209_,042007L_04209__7,Actur-Rey Fernando,0,,
42,042007L_04209_,042007L_04209__8,La Paz,1,,
42,042007L_04209_,042007L_04209__9,Actur-Rey Fernando,0,,
42,042007L_04209_,042007L_04209__10,La Paz,1,,
42,042007L_04209_,042007L_04209__11,Actur-Rey Fernando,0,,
42,042007L_04209_,042007L_04209__12,La Paz,1,,
42,042007L_04209_,042007L_04209__13,Actur-Rey Fernando,0,,
42,042007L_04209_,042007L_04209__14,La Paz,1,,
42,042007L_04209_,042007L_04209__15,Actur-Rey Fernando,0,,
42,042007L_04209_,042007L_04209__16,La Paz,1,,
42,042007L_04210_,042007L_04210__1,La Paz,1,,
42,042007L_04210_,042007L_04210__2,Actur-Rey Fernando,0,,
42,042007L_04210_,042007L_04210__3,La Paz,1,,
42,042007L_04210_,042007L_04210__4,Actur-Rey Fernando,0,,
42,042007L_04210_,042007L_04210__5,La Paz,1,,
42,042007L_04210_,042007L_04210__6,Actur-Rey Fernando,0,,
42,042007L_04210_,042007L_04210__7,La Paz,1,,
42,042007L_04210_,042007L_04210__8,Actur-Rey Fernando,0,,
42,042007L_04210_,042007L_04210__9,La Paz,1,,
42,042007L_04210_,042007L_04210__10,Actur-Rey Fernando,0,,
42,042007L_04210_,042007L_04210__11,La Paz,1,,
42,042007L_04210_,042007L_04210__12,Actur-Rey Fernando,0,,
42,042007L_04210_,042007L_04210__13,La Paz,1,,
42,042007L_04210_,042007L_04210__14,Actur-Rey Fernando,0,,
42,042007L_04210_,042007L_04210__15,La Paz,1,,
42,042007L_04210_,042007L_04210__16,Actur-Rey Fernando,0,,
42,042007L_04211_,042007L_04211__1,La Paz,1,,
42,042007L_04211_,042007L_04211__2,Actur-Rey Fernando,0,,
42,042007L_04211_,042007L_04211__3,La Paz,1,,
42,042007L_04211_,042007L_04211__4,Actur-Rey Fernando,0,,
42,042007L_04211_,042007L_04211__5,La Paz,1,,
42,042007L_04211_,042007L_04211__6,Actur-Rey Fernando,0,,
42,042007L_04211_,042007L_04211__7,La Paz,1,,
42,042007L_04211_,042007L_04211__8,Actur-Rey Fernando,0,,
42,042007L_04211_,042007L_04211__9,La Paz,1,,
42,042007L_04211_,042007L_04211__10,Actur-Rey Fernando,0,,
42,042007L_04211_,042007L_04211__11,La Paz,1,,
42,042007L_04211_,042007L_04211__12,Actur-Rey Fernando,0,,
42,042007L_04211_,042007L_04211__13,La Paz,1,,
42,042007L_04211_,042007L_04211__14,Actur-Rey Fernando,0,,
42,042007L_04211_,042007L_04211__15,La Paz,1,,
42,042007L_04211_,042007L_04211__16,Actur-Rey Fernando,0,,
42,042007L_04212_,042007L_04212__1,La Paz,1,,
42,042007L_04212_,042007L_04212__2,Actur-Rey Fernando,0,,
42,042007L_04212_,042007L_04212__3,La Paz,1,,
42,042007L_04212_,042007L_04212__4,Actur-Rey Fernando,0,,
42,042007L_04212_,042007L_04212__5,La Paz,1,,
42,042007L_04212_,042007L_04212__6,Actur-Rey Fernando,0,,
42,042007L_04212_,042007L_04212__7,La Paz,1,,
42,042007L_04212_,042007L_04212__8,Actur-Rey Fernando,0,,
42,042007L_04212_,042007L_04212__9,La Paz,1,,
42,042007L_04212_,042007L_04212__10,Actur-Rey Fernando,0,,
42,042007L_04212_,042007L_04212__11,La Paz,1,,
42,042007L_04212_,042007L_04212__12,Actur-Rey Fernando,0,,
42,042007L_04212_,042007L_04212__13,La Paz,1,,
42,042007L_04212_,042007L_04212__14,Actur-Rey Fernando,0,,
42,042007L_04212_,042007L_04212__15,La Paz,1,,
42,042007L_04212_,042007L_04212__16,Actur-Rey Fernando,0,,
42,042007L_04213_,042007L_04213__1,Actur-Rey Fernando,0,,
42,042007L_04213_,042007L_04213__2,La Paz,1,,
42,042007L_04213_,042007L_04213__3,Actur-Rey Fernando,0,,
42,042007L_04213_,042007L_04213__4,La Paz,1,,
42,042007L_04213_,042007L_04213__5,Actur-Rey Fernando,0,,
42,042007L_04213_,042007L_04213__6,La Paz,1,,
42,042007L_04213_,042007L_04213__7,Actur-Rey Fernando,0,,
42,042007L_04213_,042007L_04213__8,La Paz,1,,
42,042007L_04213_,042007L_04213__9,Actur-Rey Fernando,0,,
42,042007L_04213_,042007L_04213__10,La Paz,1,,
42,042007L_04213_,042007L_04213__11,Actur-Rey Fernando,0,,
42,042007L_04213_,042007L_04213__12,La Paz,1,,
42,042007L_04213_,042007L_04213__13,Actur-Rey Fernando,0,,
42,042007L_04213_,042007L_04213__14,La Paz,1,,
42,042007L_04213_,042007L_04213__15,Actur-Rey Fernando,0,,
42,042007L_04213_,042007L_04213__16,La Paz,1,,
42,042007L_04214_,042007L_04214__1,La Paz,1,,
42,042007L_04214_,042007L_04214__2,Actur-Rey Fernando,0,,
42,042007L_04214_,042007L_04214__3,La Paz,1,,
42,042007L_04214_,042007L_04214__4,Actur-Rey Fernando,0,,
42,042007L_04214_,042007L_04214__5,La Paz,1,,
42,042007L_04214_,042007L_04214__6,Actur-Rey Fernando,0,,
42,042007L_04214_,042007L_04214__7,La Paz,1,,
42,042007L_04214_,042007L_04214__8,Actur-Rey Fernando,0,,
42,042007L_04214_,042007L_04214__9,La Paz,1,,
42,042007L_04214_,042007L_04214__10,Actur-Rey Fernando,0,,
42,042007L_04214_,042007L_04214__11,La Paz,1,,
42,042007L_04214_,042007L_04214__12,Actur-Rey Fernando,0,,
42,042007L_04214_,042007L_04214__13,La Paz,1,,
42,042007L_04214_,042007L_04214__14,Actur-Rey Fernando,0,,
42,042007L_04214_,042007L_04214__15,La Paz,1,,
42,042007L_04214_,042007L_04214__16,Actur-Rey Fernando,0,,
42,042007L_04215_,042007L_04215__1,Actur-Rey Fernando,0,,
42,042007L_04215_,042007L_04215__2,La Paz,1,,
42,042007L_04215_,042007L_04215__3,Actur-Rey Fernando,0,,
42,042007L_04215_,042007L_04215__4,La Paz,1,,
42,042007L_04215_,042007L_04215__5,Actur-Rey Fernando,0,,
42,042007L_04215_,042007L_04215__6,La Paz,1,,
42,042007L_04215_,042007L_04215__7,Actur-Rey Fernando,0,,
42,042007L_04215_,042007L_04215__8,La Paz,1,,
42,042007L_04215_,042007L_04215__9,Actur-Rey Fernando,0,,
42,042007L_04215_,042007L_04215__10,La Paz,1,,
42,042007L_04215_,042007L_04215__11,Actur-Rey Fernando,0,,
42,042007L_04215_,042007L_04215__12,La Paz,1,,
42,042007L_04215_,042007L_04215__13,Actur-Rey Fernando,0,,
42,042007L_04215_,042007L_04215__14,La Paz,1,,
42,042007L_04215_,042007L_04215__15,Actur-Rey Fernando,0,,
42,042007L_04215_,042007L_04215__16,La Paz,1,,
42,042007L_04216_,042007L_04216__1,Actur-Rey Fernando,0,,
42,042007L_04216_,042007L_04216__2,La Paz,1,,
42,042007L_04216_,042007L_04216__3,Actur-Rey Fernando,0,,
42,042007L_04216_,042007L_04216__4,La Paz,1,,
42,042007L_04216_,042007L_04216__5,Actur-Rey Fernando,0,,
42,042007L_04216_,042007L_04216__6,La Paz,1,,
42,042007L_04216_,042007L_04216__7,Actur-Rey Fernando,0,,
42,042007L_04216_,042007L_04216__8,La Paz,1,,
42,042007L_04216_,042007L_04216__9,Actur-Rey Fernando,0,,
42,042007L_04216_,042007L_04216__10,La Paz,1,,
42,042007L_04216_,042007L_04216__11,Actur-Rey Fernando,0,,
42,042007L_04216_,042007L_04216__12,La Paz,1,,
42,042007L_04216_,042007L_04216__13,Actur-Rey Fernando,0,,
42,042007L_04216_,042007L_04216__14,La Paz,1,,
42,042007L_04216_,042007L_04216__15,Actur-Rey Fernando,0,,
42,042007L_04216_,042007L_04216__16,La Paz,1,,
43,043007L_04301_,043007L_04301__1,Juslibol,1,,
43,043007L_04301_,043007L_04301__2,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__3,Juslibol,1,,
43,043007L_04301_,043007L_04301__4,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__5,Juslibol,1,,
43,043007L_04301_,043007L_04301__6,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__7,Juslibol,1,,
43,043007L_04301_,043007L_04301__8,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__9,Juslibol,1,,
43,043007L_04301_,043007L_04301__10,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__11,Juslibol,1,,
43,043007L_04301_,043007L_04301__12,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__13,Juslibol,1,,
43,043007L_04301_,043007L_04301__14,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__15,Juslibol,1,,
43,043007L_04301_,043007L_04301__16,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__17,Juslibol,1,,
43,043007L_04301_,043007L_04301__18,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__19,Juslibol,1,,
43,043007L_04301_,043007L_04301__20,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__21,Juslibol,1,,
43,043007L_04301_,043007L_04301__22,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__23,Juslibol,1,,
43,043007L_04301_,043007L_04301__24,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__25,Juslibol,1,,
43,043007L_04301_,043007L_04301__26,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__27,Juslibol,1,,
43,043007L_04301_,043007L_04301__28,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__29,Juslibol,1,,
43,043007L_04301_,043007L_04301__30,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__31,Juslibol,1,,
43,043007L_04301_,043007L_04301__32,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__33,Juslibol,1,,
43,043007L_04301_,043007L_04301__34,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__35,Juslibol,1,,
43,043007L_04301_,043007L_04301__36,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__37,Juslibol,1,,
43,043007L_04301_,043007L_04301__38,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__39,Juslibol,1,,
43,043007L_04301_,043007L_04301__40,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__41,Juslibol,1,,
43,043007L_04301_,043007L_04301__42,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__43,Juslibol,1,,
43,043007L_04301_,043007L_04301__44,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__45,Juslibol,1,,
43,043007L_04301_,043007L_04301__46,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__47,Juslibol,1,,
43,043007L_04301_,043007L_04301__48,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__49,Juslibol,1,,
43,043007L_04301_,043007L_04301__50,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__51,Juslibol,1,,
43,043007L_04301_,043007L_04301__52,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__53,Juslibol,1,,
43,043007L_04301_,043007L_04301__54,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__55,Juslibol,1,,
43,043007L_04301_,043007L_04301__56,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__57,Juslibol,1,,
43,043007L_04301_,043007L_04301__58,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__59,Juslibol,1,,
43,043007L_04301_,043007L_04301__60,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__61,Juslibol,1,,
43,043007L_04301_,043007L_04301__62,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__63,Juslibol,1,,
43,043007L_04301_,043007L_04301__64,Actur - Rey Fernando,0,,
43,043007L_04301_,043007L_04301__65,Juslibol,1,,
43,043007L_04301_,043007L_04301__66,Actur - Rey Fernando,0,,
44,044007L_04401_,044007L_04401__1,Campus Rio Ebro,0,,
44,044007L_04401_,044007L_04401__2,Estación Miraflores,1,,
44,044007L_04401_,044007L_04401__3,Campus Rio Ebro,0,,
44,044007L_04401_,044007L_04401__4,Estación Miraflores,1,,
44,044007L_04401_,044007L_04401__5,Campus Rio Ebro,0,,
44,044007L_04401_,044007L_04401__6,Estación Miraflores,1,,
44,044007L_04401_,044007L_04401__7,Campus Rio Ebro,0,,
44,044007L_04401_,044007L_04401__8,Estación Miraflores,1,,
44,044007L_04401_,044007L_04401__9,Campus Rio Ebro,0,,
44,044007L_04401_,044007L_04401__10,Estación Miraflores,1,,
44,044007L_04401_,044007L_04401__11,Campus Rio Ebro,0,,
44,044007L_04401_,044007L_04401__12,Estación Miraflores,1,,
44,044007L_04401_,044007L_04401__13,Campus Rio Ebro,0,,
44,044007L_04401_,044007L_04401__14,Estación Miraflores,1,,
44,044007L_04401_,044007L_04401__15,Campus Rio Ebro,0,,
44,044007L_04401_,044007L_04401__16,Estación Miraflores,1,,
44,044007L_04401_,044007L_04401__17,Campus Rio Ebro,0,,
44,044007L_04401_,044007L_04401__18,Estación Miraflores,1,,
44,044007L_04401_,044007L_04401__19,Campus Rio Ebro,0,,
44,044007L_04401_,044007L_04401__20,Estación Miraflores,1,,
44,044007L_04401_,044007L_04401__21,Actur-Rey Fernando,0,,
44,044007L_04401_,044007L_04401__22,Estación Miraflores,1,,
44,044007L_04402_,044007L_04402__1,Actur-Rey Fernando,0,,
44,044007L_04402_,044007L_04402__2,Estación Miraflores,1,,
44,044007L_04402_,044007L_04402__3,Campus Rio Ebro,0,,
44,044007L_04402_,044007L_04402__4,Estación Miraflores,1,,
44,044007L_04402_,044007L_04402__5,Campus Rio Ebro,0,,
44,044007L_04402_,044007L_04402__6,Estación Miraflores,1,,
44,044007L_04402_,044007L_04402__7,Campus Rio Ebro,0,,
44,044007L_04402_,044007L_04402__8,Estación Miraflores,1,,
44,044007L_04402_,044007L_04402__9,Campus Rio Ebro,0,,
44,044007L_04402_,044007L_04402__10,Estación Miraflores,1,,
44,044007L_04402_,044007L_04402__11,Campus Rio Ebro,0,,
44,044007L_04402_,044007L_04402__12,Estación Miraflores,1,,
44,044007L_04402_,044007L_04402__13,Campus Rio Ebro,0,,
44,044007L_04402_,044007L_04402__14,Estación Miraflores,1,,
44,044007L_04402_,044007L_04402__15,Campus Rio Ebro,0,,
44,044007L_04402_,044007L_04402__16,Estación Miraflores,1,,
44,044007L_04402_,044007L_04402__17,Campus Rio Ebro,0,,
44,044007L_04402_,044007L_04402__18,Estación Miraflores,1,,
44,044007L_04402_,044007L_04402__19,Campus Rio Ebro,0,,
44,044007L_04402_,044007L_04402__20,Estación Miraflores,1,,
44,044007L_04402_,044007L_04402__21,Campus Rio Ebro,0,,
44,044007L_04402_,044007L_04402__22,Estación Miraflores,1,,
44,044007L_04403_,044007L_04403__1,Campus Rio Ebro,0,,
44,044007L_04403_,044007L_04403__2,Estación Miraflores,1,,
44,044007L_04403_,044007L_04403__3,Campus Rio Ebro,0,,
44,044007L_04403_,044007L_04403__4,Estación Miraflores,1,,
44,044007L_04403_,044007L_04403__5,Campus Rio Ebro,0,,
44,044007L_04403_,044007L_04403__6,Estación Miraflores,1,,
44,044007L_04403_,044007L_04403__7,Campus Rio Ebro,0,,
44,044007L_04403_,044007L_04403__8,Estación Miraflores,1,,
44,044007L_04403_,044007L_04403__9,Campus Rio Ebro,0,,
44,044007L_04403_,044007L_04403__10,Estación Miraflores,1,,
44,044007L_04403_,044007L_04403__11,Campus Rio Ebro,0,,
44,044007L_04403_,044007L_04403__12,Estación Miraflores,1,,
44,044007L_04403_,044007L_04403__13,Campus Rio Ebro,0,,
44,044007L_04403_,044007L_04403__14,Estación Miraflores,1,,
44,044007L_04403_,044007L_04403__15,Campus Rio Ebro,0,,
44,044007L_04403_,044007L_04403__16,Estación Miraflores,1,,
44,044007L_04403_,044007L_04403__17,Campus Rio Ebro,0,,
44,044007L_04403_,044007L_04403__18,Estación Miraflores,1,,
44,044007L_04403_,044007L_04403__19,Campus Rio Ebro,0,,
44,044007L_04403_,044007L_04403__20,Estación Miraflores,1,,
44,044007L_04403_,044007L_04403__21,Actur-Rey Fernando,0,,
44,044007L_04403_,044007L_04403__22,Estación Miraflores,1,,
44,044007L_04404_,044007L_04404__1,Actur-Rey Fernando,0,,
44,044007L_04404_,044007L_04404__2,Estación Miraflores,1,,
44,044007L_04404_,044007L_04404__3,Actur-Rey Fernando,0,,
44,044007L_04404_,044007L_04404__4,Estación Miraflores,1,,
44,044007L_04404_,044007L_04404__5,Campus Rio Ebro,0,,
44,044007L_04404_,044007L_04404__6,Estación Miraflores,1,,
44,044007L_04404_,044007L_04404__7,Campus Rio Ebro,0,,
44,044007L_04404_,044007L_04404__8,Estación Miraflores,1,,
44,044007L_04404_,044007L_04404__9,Campus Rio Ebro,0,,
44,044007L_04404_,044007L_04404__10,Estación Miraflores,1,,
44,044007L_04404_,044007L_04404__11,Campus Rio Ebro,0,,
44,044007L_04404_,044007L_04404__12,Estación Miraflores,1,,
44,044007L_04404_,044007L_04404__13,Campus Rio Ebro,0,,
44,044007L_04404_,044007L_04404__14,Estación Miraflores,1,,
44,044007L_04404_,044007L_04404__15,Campus Rio Ebro,0,,
44,044007L_04404_,044007L_04404__16,Estación Miraflores,1,,
44,044007L_04404_,044007L_04404__17,Campus Rio Ebro,0,,
44,044007L_04404_,044007L_04404__18,Estación Miraflores,1,,
44,044007L_04404_,044007L_04404__19,Campus Rio Ebro,0,,
44,044007L_04404_,044007L_04404__20,Estación Miraflores,1,,
44,044007L_04404_,044007L_04404__21,Campus Rio Ebro,0,,
44,044007L_04404_,044007L_04404__22,Estación Miraflores,1,,
44,044007L_04405_,044007L_04405__1,Actur-Rey Fernando,0,,
44,044007L_04405_,044007L_04405__2,Estación Miraflores,1,,
44,044007L_04405_,044007L_04405__3,Campus Rio Ebro,0,,
44,044007L_04405_,044007L_04405__4,Estación Miraflores,1,,
44,044007L_04405_,044007L_04405__5,Campus Rio Ebro,0,,
44,044007L_04405_,044007L_04405__6,Estación Miraflores,1,,
44,044007L_04405_,044007L_04405__7,Campus Rio Ebro,0,,
44,044007L_04405_,044007L_04405__8,Estación Miraflores,1,,
44,044007L_04405_,044007L_04405__9,Campus Rio Ebro,0,,
44,044007L_04405_,044007L_04405__10,Estación Miraflores,1,,
44,044007L_04405_,044007L_04405__11,Campus Rio Ebro,0,,
44,044007L_04405_,044007L_04405__12,Estación Miraflores,1,,
44,044007L_04405_,044007L_04405__13,Campus Rio Ebro,0,,
44,044007L_04405_,044007L_04405__14,Estación Miraflores,1,,
44,044007L_04405_,044007L_04405__15,Campus Rio Ebro,0,,
44,044007L_04405_,044007L_04405__16,Estación Miraflores,1,,
44,044007L_04405_,044007L_04405__17,Campus Rio Ebro,0,,
44,044007L_04405_,044007L_04405__18,Estación Miraflores,1,,
44,044007L_04405_,044007L_04405__19,Campus Rio Ebro,0,,
44,044007L_04405_,044007L_04405__20,Estación Miraflores,1,,
44,044007L_04405_,044007L_04405__21,Actur-Rey Fernando,0,,
44,044007L_04405_,044007L_04405__22,Estación Miraflores,1,,
44,044007L_04406_,044007L_04406__1,Actur-Rey Fernando,0,,
44,044007L_04406_,044007L_04406__2,Estación Miraflores,1,,
44,044007L_04406_,044007L_04406__3,Actur-Rey Fernando,0,,
44,044007L_04406_,044007L_04406__4,Estación Miraflores,1,,
44,044007L_04406_,044007L_04406__5,Campus Rio Ebro,0,,
44,044007L_04406_,044007L_04406__6,Estación Miraflores,1,,
44,044007L_04406_,044007L_04406__7,Campus Rio Ebro,0,,
44,044007L_04406_,044007L_04406__8,Estación Miraflores,1,,
44,044007L_04406_,044007L_04406__9,Campus Rio Ebro,0,,
44,044007L_04406_,044007L_04406__10,Estación Miraflores,1,,
44,044007L_04406_,044007L_04406__11,Campus Rio Ebro,0,,
44,044007L_04406_,044007L_04406__12,Estación Miraflores,1,,
44,044007L_04406_,044007L_04406__13,Campus Rio Ebro,0,,
44,044007L_04406_,044007L_04406__14,Estación Miraflores,1,,
44,044007L_04406_,044007L_04406__15,Campus Rio Ebro,0,,
44,044007L_04406_,044007L_04406__16,Estación Miraflores,1,,
